Time,F-5
12291.95563,-14.50497102
12293.37039,-14.50497102
12294.78514,-14.50497102
12296.1999,-14.50497102
12297.61466,-14.50497102
12299.02941,-14.50497102
12300.44417,-14.50497102
12301.85893,-14.50497102
12303.27368,-14.50497102
12304.68844,-14.50497102
12306.1032,-14.50497102
12307.51795,-14.50497102
12308.93271,-14.50497102
12310.34746,-14.50497102
12311.76222,-14.50497102
12313.17698,-14.50497102
12314.59173,-14.50497102
12316.00649,-14.50497102
12317.42125,-14.50497102
12318.836,-14.50497102
12320.25076,-14.50497102
12321.66551,-14.50497102
12323.08027,-14.50497102
12324.49503,-14.50497102
12325.90978,-14.50497102
12327.32454,-14.50497102
12328.7393,-14.50497102
12330.15405,-14.50497102
12331.56881,-14.50497102
12332.98356,-14.50497102
12334.39832,-14.50497102
12335.81308,-14.50497102
12337.22783,-14.50497102
12338.64259,-14.50497102
12340.05735,-14.50497102
12341.4721,-14.50497102
12342.88686,-14.50497102
12344.30161,-14.50497102
12345.71637,-14.50497102
12347.13113,-14.50497102
12348.54588,-14.50497102
12349.96064,-14.50497102
12351.3754,-14.50497102
12352.79015,-14.50497102
12354.20491,-14.50497102
12355.61966,-14.50497102
12357.03442,-14.50497102
12358.44918,-14.50497102
12359.86393,-14.50497102
12361.27869,-14.50497102
12362.69345,-14.50497102
12364.1082,-14.50497102
12365.52296,-14.50497102
12366.93771,-14.50497102
12368.35247,-14.50497102
12369.76723,-14.50497102
12371.18198,-14.50497102
12372.59674,-14.50497102
12374.0115,-14.50497102
12375.42625,-14.50497102
12376.84101,-14.50497102
12378.25576,-14.50497102
12379.67052,-14.50497102
12381.08528,-14.50497102
12382.50003,-14.50497102
12383.91479,-14.50497102
12385.32955,-14.50497102
12386.7443,-14.50497102
12388.15906,-14.50497102
12389.57381,-14.50497102
12390.98857,-14.50497102
12392.40333,-14.50497102
12393.81808,-14.50497102
12395.23284,-14.50497102
12396.6476,-14.50497102
12398.06235,-14.50497102
12399.47711,-14.50497102
12400.89186,-14.50497102
12402.30662,-14.50497102
12403.72138,-14.50497102
12405.13613,-14.50497102
12406.55089,-14.50497102
12407.96565,-14.50497102
12409.3804,-14.50497102
12410.79516,-14.50497102
12412.20991,-14.50497102
12413.62467,-14.50497102
12415.03943,-14.50497102
12416.45418,-14.50497102
12417.86894,-14.50497102
12419.2837,-14.50497102
12420.69845,-14.50497102
12422.11321,-14.50497102
12423.52796,-14.50497102
12424.94272,-14.50497102
12426.35748,-14.50497102
12427.77223,-14.50497102
12429.18699,-14.50497102
12430.60175,-14.50497102
12432.0165,-14.50497102
12433.43126,-14.50497102
12434.84601,-14.50497102
12436.26077,-14.50497102
12437.67553,-14.50497102
12439.09028,-14.50497102
12440.50504,-14.50497102
12441.9198,-14.50497102
12443.33455,-14.50497102
12444.74931,-14.50497102
12446.16406,-14.50497102
12447.57882,-14.50497102
12448.99358,-14.50497102
12450.40833,-14.50497102
12451.82309,-14.50497102
12453.23785,-14.50497102
12454.6526,-14.50497102
12456.06736,-14.50497102
12457.48211,-14.50497102
12458.89687,-14.50497102
12460.31163,-14.50497102
12461.72638,-14.50497102
12463.14114,-14.50497102
12464.5559,-14.50497102
12465.97065,-14.50497102
12467.38541,-14.50497102
12468.80017,-14.50497102
12470.21492,-14.50497102
12471.62968,-14.50497102
12473.04443,-14.50497102
12474.45919,-14.50497102
12475.87395,-14.50497102
12477.2887,-14.50497102
12478.70346,-14.50497102
12480.11822,-14.50497102
12481.53297,-14.50497102
12482.94773,-14.50497102
12484.36248,-14.50497102
12485.77724,-14.50497102
12487.192,-14.50497102
12488.60675,-14.50497102
12490.02151,-14.50497102
12491.43627,-14.50497102
12492.85102,-14.50497102
12494.26578,-14.50497102
12495.68053,-14.50497102
12497.09529,-14.50497102
12498.51005,-14.50497102
12499.9248,-14.50497102
12501.33956,-14.50497102
12502.75432,-14.50497102
12504.16907,-14.50497102
12505.58383,-14.50497102
12506.99858,-14.50497102
12508.41334,-14.50497102
12509.8281,-14.50497102
12511.24285,-14.50497102
12512.65761,-14.50497102
12514.07237,-14.50497102
12515.48712,-14.50497102
12516.90188,-14.50497102
12518.31663,-14.50497102
12519.73139,-14.50497102
12521.14615,-14.50497102
12522.5609,-14.50497102
12523.97566,-14.50497102
12525.39042,-14.50497102
12526.80517,-14.50497102
12528.21993,-14.50497102
12529.63468,-14.50497102
12531.04944,-14.50497102
12532.4642,-14.50497102
12533.87895,-14.50497102
12535.29371,-14.50497102
12536.70847,-14.50497102
12538.12322,-14.50497102
12539.53798,-14.50497102
12540.95273,-14.50497102
12542.36749,-14.50497102
12543.78225,-14.50497102
12545.197,-14.50497102
12546.61176,-14.50497102
12548.02652,-14.50497102
12549.44127,-14.50497102
12550.85603,-14.50497102
12552.27078,-14.50497102
12553.68554,-14.50497102
12555.1003,-14.50497102
12556.51505,-14.50497102
12557.92981,-14.50497102
12559.34457,-14.50497102
12560.75932,-14.50497102
12562.17408,-14.50497102
12563.58883,-14.50497102
12565.00359,-14.50497102
12566.41835,-14.50497102
12567.8331,-14.50497102
12569.24786,-14.50497102
12570.66262,-14.50497102
12572.07737,-14.50497102
12573.49213,-14.50497102
12574.90688,-14.50497102
12576.32164,-14.50497102
12577.7364,-14.50497102
12579.15115,-14.50497102
12580.56591,-14.50497102
12581.98067,-14.50497102
12583.39542,-14.50497102
12584.81018,-14.50497102
12586.22493,-14.50497102
12587.63969,-14.50497102
12589.05445,-14.50497102
12590.4692,-14.50497102
12591.88396,-14.50497102
12593.29872,-14.50497102
12594.71347,-14.50497102
12596.12823,-14.50497102
12597.54298,-14.50497102
12598.95774,-14.50497102
12600.3725,-14.50497102
12601.78725,-14.50497102
12603.20201,-14.50497102
12604.61677,-14.50497102
12606.03152,-14.50497102
12607.44628,-14.50497102
12608.86103,-14.50497102
12610.27579,-14.50497102
12611.69055,-14.50497102
12613.1053,-14.50497102
12614.52006,-14.50497102
12615.93482,-14.50497102
12617.34957,-14.50497102
12618.76433,-14.50497102
12620.17908,-14.50497102
12621.59384,-14.50497102
12623.0086,-14.50497102
12624.42335,-14.50497102
12625.83811,-14.50497102
12627.25287,-14.50497102
12628.66762,-14.50497102
12630.08238,-14.50497102
12631.49714,-14.50497102
12632.91189,-14.50497102
12634.32665,-14.50497102
12635.7414,-14.50497102
12637.15616,-14.50497102
12638.57092,-14.50497102
12639.98567,-14.50497102
12641.40043,-14.50497102
12642.81519,-14.50497102
12644.22994,-14.50497102
12645.6447,-14.50497102
12647.05945,-14.50497102
12648.47421,-14.50497102
12649.88897,-14.50497102
12651.30372,-14.50497102
12652.71848,-14.50497102
12654.13324,-14.50497102
12655.54799,-14.50497102
12656.96275,-14.50497102
12658.3775,-14.50497102
12659.79226,-14.50497102
12661.20702,-14.50497102
12662.62177,-14.50497102
12664.03653,-14.50497102
12665.45129,-14.50497102
12666.86604,-14.50497102
12668.2808,-14.50497102
12669.69555,-14.50497102
12671.11031,-14.50497102
12672.52507,-14.50497102
12673.93982,-14.50497102
12675.35458,-14.50497102
12676.76934,-14.50497102
12678.18409,-14.50497102
12679.59885,-14.50497102
12681.0136,-14.50497102
12682.42836,-14.50497102
12683.84312,-14.50497102
12685.25787,-14.50497102
12686.67263,-14.50497102
12688.08739,-14.50497102
12689.50214,-14.50497102
12690.9169,-14.50497102
12692.33165,-14.50497102
12693.74641,-14.50497102
12695.16117,-14.50497102
12696.57592,-14.50497102
12697.99068,-14.50497102
12699.40544,-14.50497102
12700.82019,-14.50497102
12702.23495,-14.50497102
12703.6497,-14.50497102
12705.06446,-14.50497102
12706.47922,-14.50497102
12707.89397,-14.50497102
12709.30873,-14.50497102
12710.72349,-14.50497102
12712.13824,-14.50497102
12713.553,-14.50497102
12714.96775,-14.50497102
12716.38251,-14.50497102
12717.79727,-14.50497102
12719.21202,-14.50497102
12720.62678,-14.50497102
12722.04154,-14.50497102
12723.45629,-14.50497102
12724.87105,-14.50497102
12726.2858,-14.50497102
12727.70056,-14.50497102
12729.11532,-14.50497102
12730.53007,-14.50497102
12731.94483,-14.50497102
12733.35959,-14.50497102
12734.77434,-14.50497102
12736.1891,-14.50497102
12737.60385,-14.50497102
12739.01861,-14.50497102
12740.43337,-14.50497102
12741.84812,-14.50497102
12743.26288,-14.50497102
12744.67764,-14.50497102
12746.09239,-14.50497102
12747.50715,-14.50497102
12748.9219,-14.50497102
12750.33666,-14.50497102
12751.75142,-14.50497102
12753.16617,-14.50497102
12754.58093,-14.50497102
12755.99569,-14.50497102
12757.41044,-14.50497102
12758.8252,-14.50497102
12760.23995,-14.50497102
12761.65471,-14.50497102
12763.06947,-14.50497102
12764.48422,-14.50497102
12765.89898,-14.50497102
12767.31374,-14.50497102
12768.72849,-14.50497102
12770.14325,-14.50497102
12771.558,-14.50497102
12772.97276,-14.50497102
12774.38752,-14.50497102
12775.80227,-14.50497102
12777.21703,-14.50497102
12778.63179,-14.50497102
12780.04654,-14.50497102
12781.4613,-14.50497102
12782.87605,-14.50497102
12784.29081,-14.50497102
12785.70557,-14.50497102
12787.12032,-14.50497102
12788.53508,-14.50497102
12789.94984,-14.50497102
12791.36459,-14.50497102
12792.77935,-14.50497102
12794.19411,-14.50497102
12795.60886,-14.50497102
12797.02362,-14.50497102
12798.43837,-14.50497102
12799.85313,-14.50497102
12801.26789,-14.50497102
12802.68264,-14.50497102
12804.0974,-14.50497102
12805.51216,-14.50497102
12806.92691,-14.50497102
12808.34167,-14.50497102
12809.75642,-14.50497102
12811.17118,-14.50497102
12812.58594,-14.50497102
12814.00069,-14.50497102
12815.41545,-14.50497102
12816.83021,-14.50497102
12818.24496,-14.50497102
12819.65972,-14.50497102
12821.07447,-14.50497102
12822.48923,-14.50497102
12823.90399,-14.50497102
12825.31874,-14.50497102
12826.7335,-14.50497102
12828.14826,-14.50497102
12829.56301,-14.50497102
12830.97777,-14.50497102
12832.39252,-14.50497102
12833.80728,-14.50497102
12835.22204,-14.50497102
12836.63679,-14.50497102
12838.05155,-14.50497102
12839.46631,-14.50497102
12840.88106,-14.50497102
12842.29582,-14.50497102
12843.71057,-14.50497102
12845.12533,-14.50497102
12846.54009,-14.50497102
12847.95484,-14.50497102
12849.3696,-14.50497102
12850.78435,-14.50497102
12852.19911,-14.50497102
12853.61387,-14.50497102
12855.02862,-14.50497102
12856.44338,-14.50497102
12857.85814,-14.50497102
12859.27289,-14.50497102
12860.68765,-14.50497102
12862.1024,-14.50497102
12863.51716,-14.50497102
12864.93192,-14.50497102
12866.34667,-14.50497102
12867.76143,-14.50497102
12869.17619,-14.50497102
12870.59094,-14.50497102
12872.0057,-14.50497102
12873.42045,-14.50497102
12874.83521,-14.50497102
12876.24997,-14.50497102
12877.66472,-14.50497102
12879.07948,-14.50497102
12880.49423,-14.50497102
12881.90899,-14.50497102
12883.32375,-14.50497102
12884.7385,-14.50497102
12886.15326,-14.50497102
12887.56802,-14.50497102
12888.98277,-14.50497102
12890.39753,-14.50497102
12891.81228,-14.50497102
12893.22704,-14.50497102
12894.6418,-14.50497102
12896.05655,-14.50497102
12897.47131,-14.50497102
12898.88607,-14.50497102
12900.30082,-14.50497102
12901.71558,-14.50497102
12903.13033,-14.50497102
12904.54509,-14.50497102
12905.95985,-14.50497102
12907.3746,-14.50497102
12908.78936,-14.50497102
12910.20412,-14.50497102
12911.61887,-14.50497102
12913.03363,-14.50497102
12914.44838,-14.50497102
12915.86314,-14.50497102
12917.2779,-14.50497102
12918.69265,-14.50497102
12920.10741,-14.50497102
12921.52216,-14.50497102
12922.93692,-14.50497102
12924.35168,-14.50497102
12925.76643,-14.50497102
12927.18119,-14.50497102
12928.59595,-14.50497102
12930.0107,-14.50497102
12931.42546,-14.50497102
12932.84021,-14.50497102
12934.25497,-14.50497102
12935.66973,-14.50497102
12937.08448,-14.50497102
12938.49924,-14.50497102
12939.914,-14.50497102
12941.32875,-14.50497102
12942.74351,-14.50497102
12944.15826,-14.50497102
12945.57302,-14.50497102
12946.98778,-14.50497102
12948.40253,-14.50497102
12949.81729,-14.50497102
12951.23204,-14.50497102
12952.6468,-14.50497102
12954.06156,-14.50497102
12955.47631,-14.50497102
12956.89107,-14.50497102
12958.30583,-14.50497102
12959.72058,-14.50497102
12961.13534,-14.50497102
12962.55009,-14.50497102
12963.96485,-14.50497102
12965.37961,-14.50497102
12966.79436,-14.50497102
12968.20912,-14.50497102
12969.62388,-14.50497102
12971.03863,-14.50497102
12972.45339,-14.50497102
12973.86814,-14.50497102
12975.2829,-14.50497102
12976.69766,-14.50497102
12978.11241,-14.50497102
12979.52717,-14.50497102
12980.94192,-14.50497102
12982.35668,-14.50497102
12983.77144,-14.50497102
12985.18619,-14.50497102
12986.60095,-14.50497102
12988.01571,-14.50497102
12989.43046,-14.50497102
12990.84522,-14.50497102
12992.25997,-14.50497102
12993.67473,-14.50497102
12995.08949,-14.50497102
12996.50424,-14.50497102
12997.919,-14.50497102
12999.33376,-14.50497102
13000.74851,-14.50497102
13002.16327,-14.50497102
13003.57802,-14.50497102
13004.99278,-14.50497102
13006.40754,-14.50497102
13007.82229,-14.50497102
13009.23705,-14.50497102
13010.6518,-14.50497102
13012.06656,-14.50497102
13013.48132,-14.50497102
13014.89607,-14.50497102
13016.31083,-14.50497102
13017.72559,-14.50497102
13019.14034,-14.50497102
13020.5551,-14.50497102
13021.96985,-14.50497102
13023.38461,-14.50497102
13024.79937,-14.50497102
13026.21412,-14.50497102
13027.62888,-14.50497102
13029.04364,-14.50497102
13030.45839,-14.50497102
13031.87315,-14.50497102
13033.2879,-14.50497102
13034.70266,-14.50497102
13036.11742,-14.50497102
13037.53217,-14.50497102
13038.94693,-14.50497102
13040.36168,-14.50497102
13041.77644,-14.50497102
13043.1912,-14.50497102
13044.60595,-14.50497102
13046.02071,-14.50497102
13047.43547,-14.50497102
13048.85022,-14.50497102
13050.26498,-14.50497102
13051.67973,-14.50497102
13053.09449,-14.50497102
13054.50925,-14.50497102
13055.924,-14.50497102
13057.33876,-14.50497102
13058.75352,-14.50497102
13060.16827,-14.50497102
13061.58303,-14.50497102
13062.99778,-14.50497102
13064.41254,-14.50497102
13065.8273,-14.50497102
13067.24205,-14.50497102
13068.65681,-14.50497102
13070.07157,-14.50497102
13071.48632,-14.50497102
13072.90108,-14.50497102
13074.31583,-14.50497102
13075.73059,-14.50497102
13077.14535,-14.50497102
13078.5601,-14.50497102
13079.97486,-14.50497102
13081.38961,-14.50497102
13082.80437,-14.50497102
13084.21913,-14.50497102
13085.63388,-14.50497102
13087.04864,-14.50497102
13088.4634,-14.50497102
13089.87815,-14.50497102
13091.29291,-14.50497102
13092.70766,-14.50497102
13094.12242,-14.50497102
13095.53718,-14.50497102
13096.95193,-14.50497102
13098.36669,-14.50497102
13099.78145,-14.50497102
13101.1962,-14.50497102
13102.61096,-14.50497102
13104.02571,-14.50497102
13105.44047,-14.50497102
13106.85523,-14.50497102
13108.26998,-14.50497102
13109.68474,-14.50497102
13111.09949,-14.50497102
13112.51425,-14.50497102
13113.92901,-14.50497102
13115.34376,-14.50497102
13116.75852,-14.50497102
13118.17328,-14.50497102
13119.58803,-14.50497102
13121.00279,-14.50497102
13122.41754,-14.50497102
13123.8323,-14.50497102
13125.24706,-14.50497102
13126.66181,-14.50497102
13128.07657,-14.50497102
13129.49133,-14.50497102
13130.90608,-14.50497102
13132.32084,-14.50497102
13133.73559,-14.50497102
13135.15035,-14.50497102
13136.56511,-14.50497102
13137.97986,-14.50497102
13139.39462,-14.50497102
13140.80937,-14.50497102
13142.22413,-14.50497102
13143.63889,-14.50497102
13145.05364,-14.50497102
13146.4684,-14.50497102
13147.88316,-14.50497102
13149.29791,-14.50497102
13150.71267,-14.50497102
13152.12742,-14.50497102
13153.54218,-14.50497102
13154.95694,-14.50497102
13156.37169,-14.50497102
13157.78645,-14.50497102
13159.20121,-14.50497102
13160.61596,-14.50497102
13162.03072,-14.50497102
13163.44547,-14.50497102
13164.86023,-14.50497102
13166.27499,-14.50497102
13167.68974,-14.50497102
13169.1045,-14.50497102
13170.51925,-14.50497102
13171.93401,-14.50497102
13173.34877,-14.50497102
13174.76352,-14.50497102
13176.17828,-14.50497102
13177.59304,-14.50497102
13179.00779,-14.50497102
13180.42255,-14.50497102
13181.8373,-14.50497102
13183.25206,-14.50497102
13184.66682,-14.50497102
13186.08157,-14.50497102
13187.49633,-14.50497102
13188.91109,-14.50497102
13190.32584,-14.50497102
13191.7406,-14.50497102
13193.15535,-14.50497102
13194.57011,-14.50497102
13195.98487,-14.50497102
13197.39962,-14.50497102
13198.81438,-14.50497102
13200.22913,-14.50497102
13201.64389,-14.50497102
13203.05865,-14.50497102
13204.4734,-14.50497102
13205.88816,-14.50497102
13207.30292,-14.50497102
13208.71767,-14.50497102
13210.13243,-14.50497102
13211.54718,-14.50497102
13212.96194,-14.50497102
13214.3767,-14.50497102
13215.79145,-14.50497102
13217.20621,-14.50497102
13218.62097,-14.50497102
13220.03572,-14.50497102
13221.45048,-14.50497102
13222.86523,-14.50497102
13224.27999,-14.50497102
13225.69475,-14.50497102
13227.1095,-14.50497102
13228.52426,-14.50497102
13229.93902,-14.50497102
13231.35377,-14.50497102
13232.76853,-14.50497102
13234.18328,-14.50497102
13235.59804,-14.50497102
13237.0128,-14.50497102
13238.42755,-14.50497102
13239.84231,-14.50497102
13241.25706,-14.50497102
13242.67182,-14.50497102
13244.08658,-14.50497102
13245.50133,-14.50497102
13246.91609,-14.50497102
13248.33085,-14.50497102
13249.7456,-14.50497102
13251.16036,-14.50497102
13252.57511,-14.50497102
13253.98987,-14.50497102
13255.40463,-14.50497102
13256.81938,-14.50497102
13258.23414,-14.50497102
13259.6489,-14.50497102
13261.06365,-14.50497102
13262.47841,-14.50497102
13263.89316,-14.50497102
13265.30792,-14.50497102
13266.72268,-14.50497102
13268.13743,-14.50497102
13269.55219,-14.50497102
13270.96694,-14.50497102
13272.3817,-14.50497102
13273.79646,-14.50497102
13275.21121,-14.50497102
13276.62597,-14.50497102
13278.04073,-14.50497102
13279.45548,-14.50497102
13280.87024,-14.50497102
13282.28499,-14.50497102
13283.69975,-14.50497102
13285.11451,-14.50497102
13286.52926,-14.50497102
13287.94402,-14.50497102
13289.35878,-14.50497102
13290.77353,-14.50497102
13292.18829,-14.50497102
13293.60304,-14.50497102
13295.0178,-14.50497102
13296.43256,-14.50497102
13297.84731,-14.50497102
13299.26207,-14.50497102
13300.67682,-14.50497102
13302.09158,-14.50497102
13303.50634,-14.50497102
13304.92109,-14.50497102
13306.33585,-14.50497102
13307.75061,-14.50497102
13309.16536,-14.50497102
13310.58012,-14.50497102
13311.99487,-14.50497102
13313.40963,-14.50497102
13314.82439,-14.50497102
13316.23914,-14.50497102
13317.6539,-14.50497102
13319.06866,-14.50497102
13320.48341,-14.50497102
13321.89817,-14.50497102
13323.31292,-14.50497102
13324.72768,-14.50497102
13326.14244,-14.50497102
13327.55719,-14.50497102
13328.97195,-14.50497102
13330.3867,-14.50497102
13331.80146,-14.50497102
13333.21622,-14.50497102
13334.63097,-14.50497102
13336.04573,-14.50497102
13337.46049,-14.50497102
13338.87524,-14.50497102
13340.29,-14.50497102
13341.70475,-14.50497102
13343.11951,-14.50497102
13344.53427,-14.50497102
13345.94902,-14.50497102
13347.36378,-14.50497102
13348.77854,-14.50497102
13350.19329,-14.50497102
13351.60805,-14.50497102
13353.0228,-14.50497102
13354.43756,-14.50497102
13355.85232,-14.50497102
13357.26707,-14.50497102
13358.68183,-14.50497102
13360.09658,-14.50497102
13361.51134,-14.50497102
13362.9261,-14.50497102
13364.34085,-14.50497102
13365.75561,-14.50497102
13367.17037,-14.50497102
13368.58512,-14.50497102
13369.99988,-14.50497102
13371.41463,-14.50497102
13372.82939,-14.50497102
13374.24415,-14.50497102
13375.6589,-14.50497102
13377.07366,-14.50497102
13378.48842,-14.50497102
13379.90317,-14.50497102
13381.31793,-14.50497102
13382.73268,-14.50497102
13384.14744,-14.50497102
13385.5622,-14.50497102
13386.97695,-14.50497102
13388.39171,-14.50497102
13389.80647,-14.50497102
13391.22122,-14.50497102
13392.63598,-14.50497102
13394.05073,-14.50497102
13395.46549,-14.50497102
13396.88025,-14.50497102
13398.295,-14.50497102
13399.70976,-14.50497102
13401.12451,-14.50497102
13402.53927,-14.50497102
13403.95403,-14.50497102
13405.36878,-14.50497102
13406.78354,-14.50497102
13408.1983,-14.50497102
13409.61305,-14.50497102
13411.02781,-14.50497102
13412.44256,-14.50497102
13413.85732,-14.50497102
13415.27208,-14.50497102
13416.68683,-14.50497102
13418.10159,-14.50497102
13419.51635,-14.50497102
13420.9311,-14.50497102
13422.34586,-14.50497102
13423.76061,-14.50497102
13425.17537,-14.50497102
13426.59013,-14.50497102
13428.00488,-14.50497102
13429.41964,-14.50497102
13430.83439,-14.50497102
13432.24915,-14.50497102
13433.66391,-14.50497102
13435.07866,-14.50497102
13436.49342,-14.50497102
13437.90818,-14.50497102
13439.32293,-14.50497102
13440.73769,-14.50497102
13442.15244,-14.50497102
13443.5672,-14.50497102
13444.98196,-14.50497102
13446.39671,-14.50497102
13447.81147,-14.50497102
13449.22623,-14.50497102
13450.64098,-14.50497102
13452.05574,-14.50497102
13453.47049,-14.50497102
13454.88525,-14.50497102
13456.30001,-14.50497102
13457.71476,-14.50497102
13459.12952,-14.50497102
13460.54427,-14.50497102
13461.95903,-14.50497102
13463.37379,-14.50497102
13464.78854,-14.50497102
13466.2033,-14.50497102
13467.61806,-14.50497102
13469.03281,-14.50497102
13470.44757,-14.50497102
13471.86232,-14.50497102
13473.27708,-14.50497102
13474.69184,-14.50497102
13476.10659,-14.50497102
13477.52135,-14.50497102
13478.93611,-14.50497102
13480.35086,-14.50497102
13481.76562,-14.50497102
13483.18037,-14.50497102
13484.59513,-14.50497102
13486.00989,-14.50497102
13487.42464,-14.50497102
13488.8394,-14.50497102
13490.25415,-14.50497102
13491.66891,-14.50497102
13493.08367,-14.50497102
13494.49842,-14.50497102
13495.91318,-14.50497102
13497.32794,-14.50497102
13498.74269,-14.50497102
13500.15745,-14.50497102
13501.5722,-14.50497102
13502.98696,-14.50497102
13504.40172,-14.50497102
13505.81647,-14.50497102
13507.23123,-14.50497102
13508.64599,-14.50497102
13510.06074,-14.50497102
13511.4755,-14.50497102
13512.89025,-14.50497102
13514.30501,-14.50497102
13515.71977,-14.50497102
13517.13452,-14.50497102
13518.54928,-14.50497102
13519.96403,-14.50497102
13521.37879,-14.50497102
13522.79355,-14.50497102
13524.2083,-14.50497102
13525.62306,-14.50497102
13527.03782,-14.50497102
13528.45257,-14.50497102
13529.86733,-14.50497102
13531.28208,-14.50497102
13532.69684,-14.50497102
13534.1116,-14.50497102
13535.52635,-14.50497102
13536.94111,-14.50497102
13538.35587,-14.50497102
13539.77062,-14.50497102
13541.18538,-14.50497102
13542.60013,-14.50497102
13544.01489,-14.50497102
13545.42965,-14.50497102
13546.8444,-14.50497102
13548.25916,-14.50497102
13549.67392,-14.50497102
13551.08867,-14.50497102
13552.50343,-14.50497102
13553.91818,-14.50497102
13555.33294,-14.50497102
13556.7477,-14.50497102
13558.16245,-14.50497102
13559.57721,-14.50497102
13560.99196,-14.50497102
13562.40672,-14.50497102
13563.82148,-14.50497102
13565.23623,-14.50497102
13566.65099,-14.50497102
13568.06575,-14.50497102
13569.4805,-14.50497102
13570.89526,-14.50497102
13572.31001,-14.50497102
13573.72477,-14.50497102
13575.13953,-14.50497102
13576.55428,-14.50497102
13577.96904,-14.50497102
13579.3838,-14.50497102
13580.79855,-14.50497102
13582.21331,-14.50497102
13583.62806,-14.50497102
13585.04282,-14.50497102
13586.45758,-14.50497102
13587.87233,-14.50497102
13589.28709,-14.50497102
13590.70184,-14.50497102
13592.1166,-14.50497102
13593.53136,-14.50497102
13594.94611,-14.50497102
13596.36087,-14.50497102
13597.77563,-14.50497102
13599.19038,-14.50497102
13600.60514,-14.50497102
13602.01989,-14.50497102
13603.43465,-14.50497102
13604.84941,-14.50497102
13606.26416,-14.50497102
13607.67892,-14.50497102
13609.09368,-14.50497102
13610.50843,-14.50497102
13611.92319,-14.50497102
13613.33794,-14.50497102
13614.7527,-14.50497102
13616.16746,-14.50497102
13617.58221,-14.50497102
13618.99697,-14.50497102
13620.41172,-14.50497102
13621.82648,-14.50497102
13623.24124,-14.50497102
13624.65599,-14.50497102
13626.07075,-14.50497102
13627.48551,-14.50497102
13628.90026,-14.50497102
13630.31502,-14.50497102
13631.72977,-14.50497102
13633.14453,-14.50497102
13634.55929,-14.50497102
13635.97404,-14.50497102
13637.3888,-14.50497102
13638.80356,-14.50497102
13640.21831,-14.50497102
13641.63307,-14.50497102
13643.04782,-14.50497102
13644.46258,-14.50497102
13645.87734,-14.50497102
13647.29209,-14.50497102
13648.70685,-14.50497102
13650.1216,-14.50497102
13651.53636,-14.50497102
13652.95112,-14.50497102
13654.36587,-14.50497102
13655.78063,-14.50497102
13657.19539,-14.50497102
13658.61014,-14.50497102
13660.0249,-14.50497102
13661.43965,-14.50497102
13662.85441,-14.50497102
13664.26917,-14.50497102
13665.68392,-14.50497102
13667.09868,-14.50497102
13668.51344,-14.50497102
13669.92819,-14.50497102
13671.34295,-14.50497102
13672.7577,-14.50497102
13674.17246,-14.50497102
13675.58722,-14.50497102
13677.00197,-14.50497102
13678.41673,-14.50497102
13679.83148,-14.50497102
13681.24624,-14.50497102
13682.661,-14.50497102
13684.07575,-14.50497102
13685.49051,-14.50497102
13686.90527,-14.50497102
13688.32002,-14.50497102
13689.73478,-14.50497102
13691.14953,-14.50497102
13692.56429,-14.50497102
13693.97905,-14.50497102
13695.3938,-14.50497102
13696.80856,-14.50497102
13698.22332,-14.50497102
13699.63807,-14.50497102
13701.05283,-14.50497102
13702.46758,-14.50497102
13703.88234,-14.50497102
13705.2971,-14.50497102
13706.71185,-14.50497102
13708.12661,-14.50497102
13709.54137,-14.50497102
13710.95612,-14.50497102
13712.37088,-14.50497102
13713.78563,-14.50497102
13715.20039,-14.50497102
13716.61515,-14.50497102
13718.0299,-14.50497102
13719.44466,-14.50497102
13720.85941,-14.50497102
13722.27417,-14.50497102
13723.68893,-14.50497102
13725.10368,-14.50497102
13726.51844,-14.50497102
13727.9332,-14.50497102
13729.34795,-14.50497102
13730.76271,-14.50497102
13732.17746,-14.50497102
13733.59222,-14.50497102
13735.00698,-14.50497102
13736.42173,-14.50497102
13737.83649,-14.50497102
13739.25125,-14.50497102
13740.666,-14.50497102
13742.08076,-14.50497102
13743.49551,-14.50497102
13744.91027,-14.50497102
13746.32503,-14.50497102
13747.73978,-14.50497102
13749.15454,-14.50497102
13750.56929,-14.50497102
13751.98405,-14.50497102
13753.39881,-14.50497102
13754.81356,-14.50497102
13756.22832,-14.50497102
13757.64308,-14.50497102
13759.05783,-14.50497102
13760.47259,-14.50497102
13761.88734,-14.50497102
13763.3021,-14.50497102
13764.71686,-14.50497102
13766.13161,-14.50497102
13767.54637,-14.50497102
13768.96113,-14.50497102
13770.37588,-14.50497102
13771.79064,-14.50497102
13773.20539,-14.50497102
13774.62015,-14.50497102
13776.03491,-14.50497102
13777.44966,-14.50497102
13778.86442,-14.50497102
13780.27917,-14.50497102
13781.69393,-14.50497102
13783.10869,-14.50497102
13784.52344,-14.50497102
13785.9382,-14.50497102
13787.35296,-14.50497102
13788.76771,-14.50497102
13790.18247,-14.50497102
13791.59722,-14.50497102
13793.01198,-14.50497102
13794.42674,-14.50497102
13795.84149,-14.50497102
13797.25625,-14.50497102
13798.67101,-14.50497102
13800.08576,-14.50497102
13801.50052,-14.50497102
13802.91527,-14.50497102
13804.33003,-14.50497102
13805.74479,-14.50497102
13807.15954,-14.50497102
13808.5743,-14.50497102
13809.98905,-14.50497102
13811.40381,-14.50497102
13812.81857,-14.50497102
13814.23332,-14.50497102
